Sensor ID,Timestamp,pH,Dissolved Oxygen,CO2 Levels,Turbidity
9,2025-01-26 04:32:48,6.28,9.92,0.32,2.79
9,2025-01-26 04:33:48,7.88,6.31,0.12,4.84
3,2025-01-26 04:34:48,6.36,7.16,0.69,1.43
5,2025-01-26 04:35:48,8.42,8.14,1.0,4.42
5,2025-01-26 04:36:48,6.7,5.43,0.7,0.11
2,2025-01-26 04:37:48,8.91,5.11,0.27,1.47
2,2025-01-26 04:38:48,8.54,9.88,0.98,2.21
7,2025-01-26 04:39:48,6.75,9.27,0.67,1.29
2,2025-01-26 04:40:48,7.8,7.92,0.68,4.57
4,2025-01-26 04:41:48,6.4,6.16,0.83,1.61
9,2025-01-26 04:42:48,8.76,7.77,0.29,2.28
6,2025-01-26 04:43:48,8.97,6.1,0.95,2.32
9,2025-01-26 04:44:48,8.05,5.63,0.16,3.48
5,2025-01-26 04:45:48,6.77,9.14,0.65,3.21
7,2025-01-26 04:46:48,7.14,5.07,0.54,4.93
4,2025-01-26 04:47:48,8.77,5.58,0.92,2.75
6,2025-01-26 04:48:48,8.47,9.54,0.56,3.35
2,2025-01-26 04:49:48,6.35,8.01,0.88,4.12
6,2025-01-26 04:50:48,7.37,8.7,0.42,2.79
8,2025-01-26 04:51:48,7.46,5.59,0.8,1.69
5,2025-01-26 04:52:48,6.03,7.29,0.77,4.63
10,2025-01-26 04:53:48,7.57,5.87,0.74,1.06
3,2025-01-26 04:54:48,6.5,7.97,1.0,4.34
8,2025-01-26 04:55:48,8.58,9.68,0.75,4.32
8,2025-01-26 04:56:48,6.3,9.08,0.66,0.74
5,2025-01-26 04:57:48,8.18,9.48,0.35,1.96
8,2025-01-26 04:58:48,8.64,8.49,0.12,1.49
2,2025-01-26 04:59:48,7.63,5.98,0.78,0.62
8,2025-01-26 05:00:48,8.7,6.53,0.7,4.04
6,2025-01-26 05:01:48,6.98,8.33,0.97,3.58
2,2025-01-26 05:02:48,8.02,9.69,0.32,4.41
7,2025-01-26 05:03:48,7.6,6.63,0.96,1.83
7,2025-01-26 05:04:48,8.03,6.67,0.66,3.19
5,2025-01-26 05:05:48,7.58,8.16,0.51,4.75
3,2025-01-26 05:06:48,6.32,9.51,0.94,0.55
6,2025-01-26 05:07:48,6.52,6.96,0.82,2.78
5,2025-01-26 05:08:48,6.8,9.26,0.92,1.43
7,2025-01-26 05:09:48,8.97,8.18,0.73,1.24
2,2025-01-26 05:10:48,8.87,9.46,0.68,1.63
5,2025-01-26 05:11:48,6.35,5.63,0.96,4.85
2,2025-01-26 05:12:48,6.86,5.97,0.47,4.66
8,2025-01-26 05:13:48,7.61,6.73,0.62,4.37
3,2025-01-26 05:14:48,6.72,8.35,0.13,0.33
10,2025-01-26 05:15:48,8.87,9.62,0.13,3.9
10,2025-01-26 05:16:48,6.85,6.22,0.34,1.63
9,2025-01-26 05:17:48,7.14,7.65,0.56,1.32
8,2025-01-26 05:18:48,8.38,6.06,0.51,0.54
8,2025-01-26 05:19:48,7.76,9.55,0.33,2.63
10,2025-01-26 05:20:48,6.85,9.98,0.4,3.72
2,2025-01-26 05:21:48,7.85,7.87,0.34,3.52
3,2025-01-26 05:22:48,7.21,6.83,0.34,4.79
2,2025-01-26 05:23:48,6.3,5.8,0.65,3.66
1,2025-01-26 05:24:48,6.04,9.9,0.76,0.7
1,2025-01-26 05:25:48,8.96,9.71,0.53,2.2
9,2025-01-26 05:26:48,7.28,7.73,0.33,2.85
9,2025-01-26 05:27:48,6.66,7.65,0.84,3.26
8,2025-01-26 05:28:48,8.45,6.25,0.47,3.32
8,2025-01-26 05:29:48,7.11,5.87,0.24,2.58
9,2025-01-26 05:30:48,7.44,8.89,0.14,2.5
6,2025-01-26 05:31:48,7.84,8.76,0.91,1.22
10,2025-01-26 05:32:48,8.62,9.26,0.57,1.62
10,2025-01-26 05:33:48,8.45,5.46,0.91,2.61
1,2025-01-26 05:34:48,8.98,5.27,0.75,4.68
9,2025-01-26 05:35:48,7.38,6.5,0.73,2.71
8,2025-01-26 05:36:48,7.68,5.98,0.35,2.86
2,2025-01-26 05:37:48,6.4,8.45,0.65,1.73
6,2025-01-26 05:38:48,7.81,6.34,0.96,2.15
7,2025-01-26 05:39:48,7.3,8.58,0.35,3.42
4,2025-01-26 05:40:48,8.01,6.56,0.71,4.54
4,2025-01-26 05:41:48,8.07,9.77,0.16,1.43
9,2025-01-26 05:42:48,8.89,7.66,0.3,1.01
3,2025-01-26 05:43:48,8.99,7.54,0.63,1.06
8,2025-01-26 05:44:48,8.38,5.22,0.82,1.25
1,2025-01-26 05:45:48,7.29,8.05,0.93,4.24
8,2025-01-26 05:46:48,6.07,8.56,0.31,3.35
1,2025-01-26 05:47:48,7.64,5.44,0.62,2.37
1,2025-01-26 05:48:48,6.16,5.09,0.91,4.8
8,2025-01-26 05:49:48,8.68,7.9,0.62,3.15
5,2025-01-26 05:50:48,8.29,8.19,0.72,1.45
7,2025-01-26 05:51:48,7.42,7.61,0.5,3.01
3,2025-01-26 05:52:48,6.46,7.36,0.68,0.13
4,2025-01-26 05:53:48,7.87,7.51,0.35,0.7
9,2025-01-26 05:54:48,6.03,6.96,0.41,3.1
10,2025-01-26 05:55:48,6.81,7.39,0.71,4.8
3,2025-01-26 05:56:48,8.67,7.06,0.59,3.86
9,2025-01-26 05:57:48,6.77,9.89,0.9,2.04
7,2025-01-26 05:58:48,6.13,8.36,0.75,3.88
10,2025-01-26 05:59:48,6.27,6.57,0.19,1.54
8,2025-01-26 06:00:48,8.17,7.97,0.57,4.05
10,2025-01-26 06:01:48,6.62,8.34,0.27,4.74
5,2025-01-26 06:02:48,8.14,5.4,0.24,3.02
1,2025-01-26 06:03:48,7.35,5.19,0.29,4.22
10,2025-01-26 06:04:48,6.98,5.22,0.78,0.84
6,2025-01-26 06:05:48,7.77,5.55,0.35,0.93
2,2025-01-26 06:06:48,7.06,9.79,0.44,4.65
8,2025-01-26 06:07:48,7.71,6.46,0.68,1.39
3,2025-01-26 06:08:48,8.5,5.23,0.13,0.16
4,2025-01-26 06:09:48,7.29,7.66,0.55,4.13
5,2025-01-26 06:10:48,8.96,9.91,0.92,0.51
8,2025-01-26 06:11:48,7.12,9.73,0.88,2.81
7,2025-01-26 06:12:48,8.87,5.67,0.49,2.79
3,2025-01-26 06:13:48,8.67,9.53,0.37,4.68
9,2025-01-26 06:14:48,7.64,9.96,0.97,1.01
10,2025-01-26 06:15:48,6.61,5.34,0.84,3.04
8,2025-01-26 06:16:48,6.51,7.15,0.8,3.45
8,2025-01-26 06:17:48,6.2,7.22,0.61,4.32
10,2025-01-26 06:18:48,7.27,8.76,0.85,0.13
2,2025-01-26 06:19:48,7.14,6.54,0.75,2.7
1,2025-01-26 06:20:48,8.7,6.91,0.26,0.19
9,2025-01-26 06:21:48,7.27,6.73,0.42,3.29
7,2025-01-26 06:22:48,6.22,8.01,0.16,0.73
8,2025-01-26 06:23:48,8.84,9.02,0.41,1.76
5,2025-01-26 06:24:48,8.76,6.16,0.31,0.44
7,2025-01-26 06:25:48,6.3,9.14,0.58,4.33
2,2025-01-26 06:26:48,6.95,6.63,0.23,2.21
4,2025-01-26 06:27:48,6.34,7.43,0.87,1.34
1,2025-01-26 06:28:48,8.05,7.56,0.36,0.54
6,2025-01-26 06:29:48,6.64,9.22,0.46,0.92
10,2025-01-26 06:30:48,6.06,7.19,0.5,0.57
3,2025-01-26 06:31:48,6.23,5.49,0.55,3.96
6,2025-01-26 06:32:48,8.89,9.44,0.52,4.52
3,2025-01-26 06:33:48,6.64,6.67,0.6,2.14
10,2025-01-26 06:34:48,8.67,8.66,0.76,0.44
6,2025-01-26 06:35:48,8.36,9.11,0.73,0.15
3,2025-01-26 06:36:48,7.46,5.14,0.54,1.3
4,2025-01-26 06:37:48,8.58,6.83,0.56,1.37
2,2025-01-26 06:38:48,6.43,8.89,0.89,1.01
4,2025-01-26 06:39:48,8.77,8.75,0.68,0.5
3,2025-01-26 06:40:48,6.29,6.08,0.31,3.93
7,2025-01-26 06:41:48,6.62,5.16,0.95,4.17
4,2025-01-26 06:42:48,8.03,6.11,0.98,1.23
10,2025-01-26 06:43:48,6.07,6.64,0.96,3.26
7,2025-01-26 06:44:48,8.11,9.5,0.41,0.68
9,2025-01-26 06:45:48,6.47,7.25,0.12,4.31
2,2025-01-26 06:46:48,8.06,8.34,0.96,1.88
6,2025-01-26 06:47:48,7.98,9.1,0.86,1.54
2,2025-01-26 06:48:48,8.98,5.77,0.96,4.32
5,2025-01-26 06:49:48,7.63,6.93,0.91,3.39
3,2025-01-26 06:50:48,7.66,6.57,0.87,1.52
1,2025-01-26 06:51:48,7.6,7.48,0.35,2.19
1,2025-01-26 06:52:48,6.61,5.47,0.4,3.16
5,2025-01-26 06:53:48,6.52,7.99,0.96,0.63
4,2025-01-26 06:54:48,6.23,8.13,0.45,3.13
5,2025-01-26 06:55:48,7.06,6.07,0.43,2.65
2,2025-01-26 06:56:48,6.3,7.49,0.88,1.51
10,2025-01-26 06:57:48,8.99,9.53,0.2,2.08
6,2025-01-26 06:58:48,6.36,8.77,0.63,4.01
10,2025-01-26 06:59:48,6.14,8.15,0.25,1.86
6,2025-01-26 07:00:48,8.62,5.94,0.22,3.59
10,2025-01-26 07:01:48,6.37,6.93,0.58,0.12
3,2025-01-26 07:02:48,6.15,6.36,0.17,2.31
1,2025-01-26 07:03:48,6.56,6.05,0.57,3.18
6,2025-01-26 07:04:48,8.36,7.46,0.72,1.47
1,2025-01-26 07:05:48,6.01,5.59,0.71,3.76
4,2025-01-26 07:06:48,8.86,8.0,0.76,2.33
7,2025-01-26 07:07:48,6.33,7.53,0.87,4.4
10,2025-01-26 07:08:48,7.98,7.4,0.93,4.07
9,2025-01-26 07:09:48,6.09,6.27,0.3,2.58
2,2025-01-26 07:10:48,8.49,8.38,0.89,2.06
2,2025-01-26 07:11:48,6.76,5.94,0.19,3.48
5,2025-01-26 07:12:48,7.72,6.12,0.82,0.92
4,2025-01-26 07:13:48,7.66,6.37,0.75,0.7
8,2025-01-26 07:14:48,8.13,6.15,0.85,1.03
6,2025-01-26 07:15:48,6.53,6.25,0.14,2.87
1,2025-01-26 07:16:48,7.31,9.14,0.78,3.17
2,2025-01-26 07:17:48,7.36,7.36,0.29,4.27
1,2025-01-26 07:18:48,7.26,6.27,0.44,4.59
2,2025-01-26 07:19:48,7.9,5.67,0.43,1.43
8,2025-01-26 07:20:48,8.29,8.35,0.52,0.77
9,2025-01-26 07:21:48,6.4,6.19,0.1,2.08
1,2025-01-26 07:22:48,7.4,6.13,0.71,3.15
5,2025-01-26 07:23:48,6.98,5.54,0.62,4.96
10,2025-01-26 07:24:48,7.1,7.24,0.71,0.83
10,2025-01-26 07:25:48,8.75,7.83,0.19,0.52
2,2025-01-26 07:26:48,6.84,6.16,0.42,4.79
5,2025-01-26 07:27:48,8.81,6.98,0.96,4.55
4,2025-01-26 07:28:48,7.84,6.45,0.46,4.77
8,2025-01-26 07:29:48,8.84,6.54,0.87,0.82
8,2025-01-26 07:30:48,6.21,9.47,0.12,3.06
4,2025-01-26 07:31:48,8.91,8.61,0.58,3.79
9,2025-01-26 07:32:48,7.45,7.49,0.13,2.94
3,2025-01-26 07:33:48,6.51,8.01,0.48,0.59
10,2025-01-26 07:34:48,7.7,6.25,0.18,1.83
6,2025-01-26 07:35:48,8.48,6.97,0.29,1.19
6,2025-01-26 07:36:48,7.85,6.89,0.82,3.1
5,2025-01-26 07:37:48,6.89,9.39,0.14,0.78
8,2025-01-26 07:38:48,7.36,5.74,0.96,4.89
8,2025-01-26 07:39:48,6.65,6.4,0.59,4.38
7,2025-01-26 07:40:48,7.46,8.18,0.18,1.58
7,2025-01-26 07:41:48,6.63,7.5,0.7,2.15
10,2025-01-26 07:42:48,8.99,9.29,0.64,1.84
1,2025-01-26 07:43:48,7.02,7.15,0.29,0.53
6,2025-01-26 07:44:48,7.21,9.65,0.5,1.97
3,2025-01-26 07:45:48,8.58,9.08,0.9,0.69
4,2025-01-26 07:46:48,7.14,7.33,0.96,3.6
3,2025-01-26 07:47:48,6.83,9.97,0.61,3.95
5,2025-01-26 07:48:48,8.55,5.37,0.61,1.82
2,2025-01-26 07:49:48,7.27,7.13,0.58,4.48
8,2025-01-26 07:50:48,8.6,5.24,0.48,4.19
4,2025-01-26 07:51:48,8.77,7.65,0.76,0.18
6,2025-01-26 07:52:48,6.2,8.39,0.99,2.41
9,2025-01-26 07:53:48,6.95,5.64,0.42,2.46
4,2025-01-26 07:54:48,8.83,5.4,0.62,0.73
2,2025-01-26 07:55:48,6.92,8.17,0.84,4.18
8,2025-01-26 07:56:48,7.77,9.69,0.19,4.09
1,2025-01-26 07:57:48,8.88,6.26,0.24,3.91
2,2025-01-26 07:58:48,8.8,6.21,0.57,0.66
9,2025-01-26 07:59:48,8.28,6.53,0.5,1.27
5,2025-01-26 08:00:48,7.53,7.56,0.88,1.61
6,2025-01-26 08:01:48,6.0,8.11,0.44,0.16
8,2025-01-26 08:02:48,8.19,5.34,0.45,4.53
6,2025-01-26 08:03:48,8.43,8.12,0.45,2.81
9,2025-01-26 08:04:48,7.47,7.03,0.14,2.49
6,2025-01-26 08:05:48,7.98,6.25,0.6,1.59
10,2025-01-26 08:06:48,6.46,5.52,0.36,3.04
8,2025-01-26 08:07:48,8.23,9.19,0.69,3.87
10,2025-01-26 08:08:48,6.3,5.96,0.93,4.65
3,2025-01-26 08:09:48,6.68,9.88,0.93,3.32
10,2025-01-26 08:10:48,8.04,6.83,0.27,3.59
10,2025-01-26 08:11:48,7.12,8.11,0.96,0.64
2,2025-01-26 08:12:48,7.93,6.49,0.39,4.6
10,2025-01-26 08:13:48,7.38,6.5,0.92,3.57
2,2025-01-26 08:14:48,8.62,8.71,0.16,4.06
6,2025-01-26 08:15:48,8.05,5.13,0.24,4.14
3,2025-01-26 08:16:48,7.53,8.08,0.47,1.18
2,2025-01-26 08:17:48,7.5,7.6,0.8,4.02
2,2025-01-26 08:18:48,6.77,9.8,0.67,0.46
1,2025-01-26 08:19:48,8.39,7.98,0.49,3.75
10,2025-01-26 08:20:48,8.33,9.55,0.45,0.49
5,2025-01-26 08:21:48,7.03,6.59,0.98,0.5
6,2025-01-26 08:22:48,8.69,7.28,0.81,0.45
1,2025-01-26 08:23:48,7.02,7.77,0.13,3.15
8,2025-01-26 08:24:48,6.45,8.97,0.5,3.46
4,2025-01-26 08:25:48,7.9,7.26,0.2,0.58
4,2025-01-26 08:26:48,6.15,5.78,0.13,0.3
2,2025-01-26 08:27:48,7.42,5.16,0.31,3.04
4,2025-01-26 08:28:48,8.43,8.34,0.37,2.64
8,2025-01-26 08:29:48,8.37,5.6,0.9,1.38
1,2025-01-26 08:30:48,7.41,5.83,0.86,1.6
5,2025-01-26 08:31:48,8.04,9.17,0.83,4.33
10,2025-01-26 08:32:48,8.45,9.84,0.23,3.83
2,2025-01-26 08:33:48,6.36,6.39,0.88,1.75
6,2025-01-26 08:34:48,6.49,9.36,0.96,4.93
3,2025-01-26 08:35:48,7.57,8.83,0.62,2.05
10,2025-01-26 08:36:48,6.67,7.16,0.9,4.28
2,2025-01-26 08:37:48,7.7,6.78,0.19,2.72
2,2025-01-26 08:38:48,8.39,8.11,0.97,4.6
5,2025-01-26 08:39:48,8.62,6.12,0.29,4.85
1,2025-01-26 08:40:48,7.43,9.24,0.37,1.68
5,2025-01-26 08:41:48,6.06,9.48,0.76,0.23
8,2025-01-26 08:42:48,6.94,9.67,0.52,3.73
10,2025-01-26 08:43:48,8.35,8.2,0.44,0.82
6,2025-01-26 08:44:48,8.7,5.16,0.57,4.57
5,2025-01-26 08:45:48,8.42,8.93,0.25,4.64
2,2025-01-26 08:46:48,6.66,8.86,0.47,1.37
9,2025-01-26 08:47:48,7.48,7.92,0.14,3.54
9,2025-01-26 08:48:48,8.96,8.76,0.33,4.15
7,2025-01-26 08:49:48,6.41,5.77,0.58,4.38
3,2025-01-26 08:50:48,6.8,5.99,0.47,3.01
4,2025-01-26 08:51:48,8.83,8.98,0.14,1.0
6,2025-01-26 08:52:48,8.76,5.61,0.11,4.69
10,2025-01-26 08:53:48,6.58,6.13,0.9,2.92
8,2025-01-26 08:54:48,8.94,9.28,0.4,3.71
8,2025-01-26 08:55:48,8.51,8.96,0.99,3.74
3,2025-01-26 08:56:48,7.9,7.78,0.16,0.56
4,2025-01-26 08:57:48,8.87,8.8,0.19,4.13
8,2025-01-26 08:58:48,8.93,7.01,0.5,0.92
8,2025-01-26 08:59:48,7.95,7.25,0.17,0.95
3,2025-01-26 09:00:48,6.25,5.32,0.53,4.07
10,2025-01-26 09:01:48,8.75,7.26,0.42,4.7
5,2025-01-26 09:02:48,8.5,7.88,0.11,4.06
6,2025-01-26 09:03:48,8.56,7.07,0.77,0.81
1,2025-01-26 09:04:48,7.83,9.57,0.21,3.29
4,2025-01-26 09:05:48,7.11,8.95,0.58,2.66
7,2025-01-26 09:06:48,7.05,7.97,0.71,3.0
5,2025-01-26 09:07:48,7.48,6.06,0.22,1.12
6,2025-01-26 09:08:48,8.91,7.39,0.19,1.71
2,2025-01-26 09:09:48,6.2,6.2,0.72,2.79
10,2025-01-26 09:10:48,8.73,5.06,0.48,2.0
10,2025-01-26 09:11:48,7.88,5.56,0.81,2.5
5,2025-01-26 09:12:48,7.39,7.19,0.5,1.13
2,2025-01-26 09:13:48,7.76,8.27,0.91,4.78
6,2025-01-26 09:14:48,6.35,9.74,0.24,1.57
8,2025-01-26 09:15:48,6.19,6.66,0.53,2.64
6,2025-01-26 09:16:48,8.92,5.98,0.35,4.38
8,2025-01-26 09:17:48,8.5,9.08,0.22,0.4
7,2025-01-26 09:18:48,7.36,9.76,0.74,1.82
8,2025-01-26 09:19:48,6.22,5.59,0.28,4.47
9,2025-01-26 09:20:48,6.64,8.79,0.89,4.4
1,2025-01-26 09:21:48,6.93,9.73,0.75,2.83
1,2025-01-26 09:22:48,6.12,5.94,0.55,1.07
3,2025-01-26 09:23:48,7.94,8.53,0.99,4.79
5,2025-01-26 09:24:48,7.28,9.92,0.18,2.81
4,2025-01-26 09:25:48,6.99,5.76,0.15,1.31
3,2025-01-26 09:26:48,8.9,6.01,0.58,4.09
7,2025-01-26 09:27:48,6.51,8.15,0.9,3.92
3,2025-01-26 09:28:48,6.1,8.73,0.14,4.68
2,2025-01-26 09:29:48,8.84,6.64,0.74,2.14
9,2025-01-26 09:30:48,8.76,7.74,0.94,4.05
8,2025-01-26 09:31:48,7.92,6.94,0.66,3.52
1,2025-01-26 09:32:48,7.65,9.6,0.28,1.58
7,2025-01-26 09:33:48,7.77,8.53,0.94,3.96
10,2025-01-26 09:34:48,8.45,8.7,0.37,4.94
1,2025-01-26 09:35:48,7.76,9.3,0.85,4.72
9,2025-01-26 09:36:48,6.73,7.87,0.76,2.9
6,2025-01-26 09:37:48,6.59,9.65,0.35,0.62
6,2025-01-26 09:38:48,8.91,9.08,0.87,1.46
4,2025-01-26 09:39:48,8.17,8.87,0.52,0.1
2,2025-01-26 09:40:48,6.7,5.58,0.9,2.78
9,2025-01-26 09:41:48,7.6,7.41,0.39,1.66
4,2025-01-26 09:42:48,8.09,9.48,0.71,2.05
6,2025-01-26 09:43:48,6.44,5.49,0.86,2.79
5,2025-01-26 09:44:48,7.33,9.41,0.5,4.31
1,2025-01-26 09:45:48,8.07,5.01,0.88,0.65
3,2025-01-26 09:46:48,7.23,8.52,0.62,3.44
4,2025-01-26 09:47:48,8.85,5.6,0.51,1.62
6,2025-01-26 09:48:48,6.45,5.9,0.58,4.88
6,2025-01-26 09:49:48,7.09,7.49,0.41,4.95
2,2025-01-26 09:50:48,6.83,9.14,0.35,0.44
7,2025-01-26 09:51:48,7.66,7.6,0.48,1.46
5,2025-01-26 09:52:48,8.61,5.79,0.56,4.54
5,2025-01-26 09:53:48,7.68,7.04,0.19,1.92
5,2025-01-26 09:54:48,7.08,5.22,0.15,4.31
1,2025-01-26 09:55:48,8.77,6.77,0.86,2.78
4,2025-01-26 09:56:48,8.56,7.01,0.93,0.38
7,2025-01-26 09:57:48,7.98,8.4,0.93,0.18
3,2025-01-26 09:58:48,6.19,9.81,0.72,0.89
7,2025-01-26 09:59:48,6.65,7.03,0.34,2.06
8,2025-01-26 10:00:48,8.5,9.31,0.58,1.08
7,2025-01-26 10:01:48,7.0,8.87,0.37,0.38
4,2025-01-26 10:02:48,7.67,6.53,0.68,0.51
1,2025-01-26 10:03:48,8.31,8.82,0.49,1.18
1,2025-01-26 10:04:48,6.42,8.77,0.21,1.56
2,2025-01-26 10:05:48,8.69,6.52,0.31,3.33
4,2025-01-26 10:06:48,8.69,7.02,0.89,2.61
1,2025-01-26 10:07:48,7.82,6.35,0.49,1.29
8,2025-01-26 10:08:48,8.27,6.5,0.85,4.74
4,2025-01-26 10:09:48,7.58,8.93,0.87,3.14
1,2025-01-26 10:10:48,7.99,5.66,0.37,1.25
4,2025-01-26 10:11:48,8.2,9.08,0.5,1.76
4,2025-01-26 10:12:48,6.49,5.44,0.28,0.49
7,2025-01-26 10:13:48,7.69,5.01,0.34,3.44
9,2025-01-26 10:14:48,6.08,5.64,0.33,0.34
8,2025-01-26 10:15:48,7.16,7.7,0.24,2.72
8,2025-01-26 10:16:48,8.09,5.34,0.7,0.58
5,2025-01-26 10:17:48,8.76,8.96,0.39,3.38
7,2025-01-26 10:18:48,6.77,5.68,0.61,0.16
6,2025-01-26 10:19:48,8.6,7.4,0.56,0.22
9,2025-01-26 10:20:48,7.1,7.03,0.52,2.79
3,2025-01-26 10:21:48,8.13,7.11,0.59,4.39
8,2025-01-26 10:22:48,7.89,5.08,0.76,4.98
5,2025-01-26 10:23:48,7.87,7.12,0.54,3.69
10,2025-01-26 10:24:48,7.11,8.77,0.79,1.62
8,2025-01-26 10:25:48,6.64,8.51,0.46,1.76
6,2025-01-26 10:26:48,8.48,9.25,0.65,0.29
5,2025-01-26 10:27:48,6.01,9.91,0.49,0.54
8,2025-01-26 10:28:48,7.3,9.11,0.5,0.83
2,2025-01-26 10:29:48,6.63,9.37,0.27,1.93
10,2025-01-26 10:30:48,6.27,8.05,0.85,3.58
3,2025-01-26 10:31:48,7.82,5.69,0.99,0.98
9,2025-01-26 10:32:48,7.04,8.14,0.38,0.12
2,2025-01-26 10:33:48,6.09,8.96,0.65,4.4
10,2025-01-26 10:34:48,8.45,5.43,0.76,4.6
10,2025-01-26 10:35:48,6.22,7.0,0.95,1.45
4,2025-01-26 10:36:48,6.21,6.77,0.55,2.05
5,2025-01-26 10:37:48,8.87,9.39,0.56,4.96
7,2025-01-26 10:38:48,8.21,8.1,0.23,1.85
9,2025-01-26 10:39:48,6.6,9.55,0.94,1.95
3,2025-01-26 10:40:48,7.73,8.22,0.23,3.82
6,2025-01-26 10:41:48,7.12,5.44,0.97,2.64
1,2025-01-26 10:42:48,6.22,6.41,0.52,1.88
2,2025-01-26 10:43:48,7.65,6.54,0.38,4.58
10,2025-01-26 10:44:48,7.53,6.97,0.19,3.13
2,2025-01-26 10:45:48,7.94,5.72,0.38,1.92
5,2025-01-26 10:46:48,8.05,8.8,0.21,0.45
5,2025-01-26 10:47:48,7.04,7.2,0.67,0.84
6,2025-01-26 10:48:48,7.52,7.42,0.96,0.24
7,2025-01-26 10:49:48,7.92,9.48,0.45,0.34
7,2025-01-26 10:50:48,7.95,6.28,0.82,3.41
2,2025-01-26 10:51:48,8.16,9.7,0.12,0.49
9,2025-01-26 10:52:48,7.47,7.91,0.94,0.69
2,2025-01-26 10:53:48,6.1,9.09,0.64,4.92
6,2025-01-26 10:54:48,7.51,7.49,0.36,1.36
5,2025-01-26 10:55:48,6.77,7.09,0.68,1.5
4,2025-01-26 10:56:48,8.93,5.88,0.47,1.91
2,2025-01-26 10:57:48,8.9,7.56,0.3,0.67
6,2025-01-26 10:58:48,8.32,9.37,0.23,2.63
1,2025-01-26 10:59:48,8.15,6.15,0.92,2.43
3,2025-01-26 11:00:48,6.74,5.29,0.45,0.74
10,2025-01-26 11:01:48,6.29,5.28,0.85,1.81
9,2025-01-26 11:02:48,7.21,8.93,0.86,2.98
7,2025-01-26 11:03:48,8.05,7.53,0.64,2.54
7,2025-01-26 11:04:48,6.42,7.17,0.58,0.3
3,2025-01-26 11:05:48,7.24,9.04,0.16,3.41
9,2025-01-26 11:06:48,6.37,9.44,0.75,1.67
5,2025-01-26 11:07:48,7.89,7.78,0.28,1.54
4,2025-01-26 11:08:48,6.83,7.83,0.73,2.73
6,2025-01-26 11:09:48,8.69,9.46,0.4,1.55
4,2025-01-26 11:10:48,6.69,7.89,0.87,0.53
10,2025-01-26 11:11:48,6.93,9.04,0.19,2.97
1,2025-01-26 11:12:48,6.99,7.01,0.34,1.97
9,2025-01-26 11:13:48,8.93,5.78,0.47,0.91
4,2025-01-26 11:14:48,7.07,9.63,0.96,4.18
6,2025-01-26 11:15:48,6.06,6.12,0.21,0.16
7,2025-01-26 11:16:48,6.11,9.77,0.97,2.97
6,2025-01-26 11:17:48,8.76,8.81,0.41,2.76
2,2025-01-26 11:18:48,7.97,8.55,0.72,1.08
2,2025-01-26 11:19:48,8.92,5.33,0.73,4.46
5,2025-01-26 11:20:48,6.29,8.43,0.29,4.17
8,2025-01-26 11:21:48,6.3,9.65,0.31,1.72
8,2025-01-26 11:22:48,8.34,5.0,0.92,2.72
6,2025-01-26 11:23:48,8.84,8.23,0.31,0.66
3,2025-01-26 11:24:48,6.72,5.47,0.33,4.66
4,2025-01-26 11:25:48,6.39,7.77,0.95,1.04
3,2025-01-26 11:26:48,7.16,6.43,1.0,0.46
2,2025-01-26 11:27:48,7.65,8.71,0.67,0.8
3,2025-01-26 11:28:48,7.65,5.65,0.87,4.71
8,2025-01-26 11:29:48,7.08,7.0,0.54,3.42
10,2025-01-26 11:30:48,7.77,6.71,0.53,2.21
1,2025-01-26 11:31:48,6.32,6.89,0.52,1.64
6,2025-01-26 11:32:48,8.24,7.28,0.99,0.76
1,2025-01-26 11:33:48,8.67,7.66,0.37,2.09
5,2025-01-26 11:34:48,7.91,8.55,0.21,2.14
6,2025-01-26 11:35:48,8.11,6.81,0.66,4.73
2,2025-01-26 11:36:48,7.71,7.42,0.24,1.49
4,2025-01-26 11:37:48,6.72,9.51,0.39,4.63
5,2025-01-26 11:38:48,6.62,5.13,0.83,0.2
3,2025-01-26 11:39:48,7.16,7.22,0.77,2.81
6,2025-01-26 11:40:48,7.62,6.92,0.41,1.1
4,2025-01-26 11:41:48,8.09,9.45,0.96,0.57
1,2025-01-26 11:42:48,6.69,7.63,0.11,4.21
10,2025-01-26 11:43:48,7.91,6.66,0.39,2.76
3,2025-01-26 11:44:48,6.72,8.83,0.8,2.42
6,2025-01-26 11:45:48,6.8,9.84,0.12,1.3
2,2025-01-26 11:46:48,7.66,7.23,0.35,4.7
3,2025-01-26 11:47:48,7.56,8.19,0.18,4.46
10,2025-01-26 11:48:48,7.25,5.07,0.75,0.65
5,2025-01-26 11:49:48,8.32,7.14,0.61,3.51
7,2025-01-26 11:50:48,6.24,8.43,0.73,2.27
1,2025-01-26 11:51:48,8.83,5.26,0.68,0.5
7,2025-01-26 11:52:48,7.24,6.51,0.12,1.72
5,2025-01-26 11:53:48,6.85,7.07,0.43,2.33
8,2025-01-26 11:54:48,8.57,7.0,0.89,2.38
5,2025-01-26 11:55:48,7.94,5.01,0.3,4.09
8,2025-01-26 11:56:48,7.21,7.06,0.99,2.67
4,2025-01-26 11:57:48,8.27,7.52,0.98,3.07
5,2025-01-26 11:58:48,8.87,5.84,0.18,3.85
10,2025-01-26 11:59:48,7.36,9.9,0.63,4.78
8,2025-01-26 12:00:48,8.59,7.87,0.93,0.76
6,2025-01-26 12:01:48,6.21,7.97,0.66,2.21
