entry_id,sensor_id,timestamp,ph,dissolved_oxygen,carbon_dioxide_levels,turbidity
1459,2,2025-01-12 01:15:11,7.59,9.3,2.95,3.48
1460,1,2025-01-12 04:28:16,7.88,5.83,0.74,1.92
1461,3,2025-01-12 15:00:16,6.82,7.92,2.48,4.28
1462,3,2025-01-11 19:50:28,7.04,8.65,2.24,0.87
1463,1,2025-01-11 18:48:47,6.5,7.13,1.89,0.27
1464,1,2025-01-12 00:02:01,7.64,10.76,1.67,4.98
1465,3,2025-01-12 15:20:27,7.89,6.62,0.84,3.1
1466,3,2025-01-11 22:41:50,7.29,6.55,1.9,4.44
1467,3,2025-01-12 00:52:22,7.56,11.96,2.85,0.39
1468,1,2025-01-11 19:37:57,7.58,7.68,2.18,1.73
1469,3,2025-01-12 17:19:18,7.05,8.62,2.66,1.92
1470,3,2025-01-12 13:26:31,8.41,7.4,1.54,2.97
1471,1,2025-01-12 13:39:58,6.8,10.58,2.87,3.48
1472,1,2025-01-12 04:52:04,8.08,10.86,1.02,2.93
1473,1,2025-01-12 04:33:57,7.44,10.15,2.47,3.9
1474,3,2025-01-11 19:28:42,6.78,10.27,1.51,4.12
1475,3,2025-01-11 21:44:38,8.35,10.3,0.53,1.91
1476,1,2025-01-11 18:51:00,7.17,11.47,1.87,4.24
1477,2,2025-01-12 09:28:05,8.18,8.79,1.83,3.31
1478,2,2025-01-12 09:04:42,7.34,6.18,2.06,1.8
1479,3,2025-01-12 02:00:29,6.69,5.54,1.94,3.66
1480,1,2025-01-12 17:48:22,7.39,10.35,1.53,0.48
1481,2,2025-01-12 12:11:50,8.18,6.0,1.46,3.87
1482,2,2025-01-12 02:40:09,7.36,8.61,1.81,2.91
1483,3,2025-01-12 06:16:59,7.82,9.29,0.53,3.16
1484,2,2025-01-12 14:20:38,8.37,10.11,1.05,2.21
1485,1,2025-01-11 18:15:09,7.84,11.83,2.14,0.13
1486,3,2025-01-11 22:52:41,6.57,5.49,1.96,2.32
1487,2,2025-01-12 11:16:06,7.8,7.11,2.2,1.12
1488,2,2025-01-12 06:24:28,8.17,6.02,2.17,1.59
1489,1,2025-01-12 11:40:05,8.46,6.16,0.53,3.07
1490,3,2025-01-12 03:36:54,8.31,8.28,0.83,0.93
1491,2,2025-01-11 22:35:34,7.43,6.73,2.49,2.25
1492,1,2025-01-11 19:16:02,6.91,5.83,1.03,3.0
1493,2,2025-01-12 05:49:49,6.63,10.57,0.64,3.68
1494,1,2025-01-12 03:20:49,8.37,9.95,1.57,2.74
1495,3,2025-01-11 19:10:24,7.57,7.67,2.68,3.67
1496,1,2025-01-11 18:46:40,8.13,7.77,1.84,1.13
1497,1,2025-01-12 06:32:36,7.87,9.85,2.79,2.22
1498,3,2025-01-12 06:08:03,6.96,11.91,1.46,0.36
1499,1,2025-01-12 14:02:31,7.09,8.54,1.89,2.94
1500,3,2025-01-12 14:00:00,7.45,8.38,1.47,3.66
1501,3,2025-01-11 21:59:59,7.72,10.69,1.18,3.21
1502,3,2025-01-11 19:27:15,6.68,10.47,1.86,3.5
1503,1,2025-01-12 02:26:08,8.39,6.2,2.3,2.55
1504,1,2025-01-12 04:39:03,7.56,6.75,0.95,1.92
1505,2,2025-01-12 03:59:55,6.79,11.14,2.06,3.6
1506,3,2025-01-11 22:25:45,6.73,7.91,2.24,3.79
1507,1,2025-01-12 07:27:22,7.26,6.34,0.56,4.92
1508,1,2025-01-12 15:48:55,7.7,8.4,1.84,3.7
1509,2,2025-01-12 03:00:16,7.63,6.74,0.84,1.96
1510,2,2025-01-12 03:33:39,7.61,9.63,1.19,2.16
1511,2,2025-01-12 00:43:48,7.51,7.1,0.86,2.49
1512,1,2025-01-11 21:23:11,8.06,10.49,2.41,3.46
1513,2,2025-01-11 20:35:57,7.02,8.54,2.81,4.57
1514,3,2025-01-12 10:07:08,6.93,5.72,0.81,2.53
1515,3,2025-01-12 16:45:52,8.3,10.15,0.57,2.87
1516,3,2025-01-11 23:05:49,6.87,11.66,1.53,2.93
1517,1,2025-01-11 23:54:59,6.74,9.31,2.16,0.7
1518,3,2025-01-11 20:27:47,8.48,7.26,1.51,0.58
1519,3,2025-01-12 15:12:41,6.94,6.93,2.61,0.53
1520,3,2025-01-12 17:44:40,6.95,7.16,1.78,4.45
1521,2,2025-01-12 12:07:22,7.56,8.44,2.36,2.01
1522,2,2025-01-12 09:47:22,6.98,7.42,0.8,2.92
1523,1,2025-01-11 20:52:42,7.25,8.73,1.53,4.66
1524,2,2025-01-12 15:58:02,7.02,5.72,1.91,1.63
1525,3,2025-01-11 21:11:38,6.59,7.73,2.04,0.87
1526,2,2025-01-11 18:51:04,7.0,5.26,2.64,2.87
1527,3,2025-01-12 17:43:17,6.61,7.17,1.99,0.56
1528,3,2025-01-12 02:41:23,7.58,11.86,2.22,4.72
1529,2,2025-01-12 04:54:06,6.53,8.8,2.71,2.5
1530,2,2025-01-12 06:28:09,8.15,9.19,2.1,1.74
1531,3,2025-01-11 21:43:27,7.31,10.93,2.55,0.74
1532,2,2025-01-12 02:24:21,6.87,7.94,0.94,0.27
1533,3,2025-01-12 06:29:03,8.39,10.35,0.52,0.39
1534,1,2025-01-12 16:23:24,6.88,11.83,2.23,1.26
1535,1,2025-01-12 02:31:41,7.83,7.0,0.77,2.08
1536,1,2025-01-11 17:57:56,8.26,11.81,2.85,4.75
1537,2,2025-01-12 13:09:39,6.94,11.53,2.53,3.36
1538,2,2025-01-12 12:03:56,7.31,9.36,0.53,1.53
1539,3,2025-01-12 10:59:49,8.46,11.19,1.63,3.07
1540,1,2025-01-12 16:20:45,6.52,11.51,2.3,0.95
1541,2,2025-01-12 12:52:21,8.03,9.0,1.69,2.5
1542,1,2025-01-12 00:39:48,8.25,7.35,1.18,1.88
1543,2,2025-01-12 02:32:18,8.08,8.48,2.49,0.29
1544,1,2025-01-12 11:49:32,8.02,7.81,0.97,4.69
1545,1,2025-01-11 21:20:45,8.46,7.18,2.89,4.38
1546,2,2025-01-12 14:41:17,7.35,7.03,1.57,1.05
1547,3,2025-01-12 17:14:05,7.72,11.06,2.66,4.6
1548,2,2025-01-12 04:13:17,6.61,5.51,1.09,2.39
1549,3,2025-01-12 07:39:00,7.12,9.5,2.65,4.48
1550,1,2025-01-11 20:14:33,7.03,8.36,0.88,1.32
1551,2,2025-01-11 20:08:51,7.89,5.18,0.99,2.92
1552,3,2025-01-12 15:35:55,8.32,8.32,2.5,0.12
1553,3,2025-01-12 09:41:06,7.13,10.61,1.51,1.37
1554,3,2025-01-12 02:23:22,7.31,9.19,0.67,4.77
1555,1,2025-01-12 02:19:55,7.55,8.76,0.55,1.75
1556,3,2025-01-11 19:22:46,7.17,11.45,2.52,0.54
1557,1,2025-01-11 21:18:34,6.52,8.75,1.82,3.74
1558,2,2025-01-12 08:52:23,7.02,9.17,0.7,1.06
1559,1,2025-01-12 06:05:56,7.48,6.15,2.47,2.38
1560,2,2025-01-12 16:59:23,8.45,5.58,1.39,1.9
1561,2,2025-01-12 17:50:42,7.94,7.62,1.82,1.13
1562,1,2025-01-12 14:27:11,6.8,11.42,2.25,4.71
1563,2,2025-01-12 14:18:32,6.58,10.34,1.64,2.95
1564,2,2025-01-11 20:50:22,6.61,10.3,0.52,2.77
1565,3,2025-01-12 02:41:41,7.45,11.47,2.8,4.94
1566,3,2025-01-12 00:17:35,7.28,8.94,0.67,4.18
1567,3,2025-01-12 14:26:58,7.27,5.24,1.27,1.41
1568,3,2025-01-12 05:08:47,7.31,11.17,1.03,3.52
1569,2,2025-01-12 16:22:37,7.25,9.72,0.84,2.81
1570,1,2025-01-12 01:10:12,7.58,6.97,2.64,4.98
1571,3,2025-01-11 20:22:17,8.03,9.42,0.65,2.12
1572,2,2025-01-11 22:40:42,7.58,11.53,0.74,4.53
1573,3,2025-01-12 11:28:30,7.46,5.72,2.17,2.71
1574,1,2025-01-12 06:56:14,7.41,8.25,2.96,4.67
1575,3,2025-01-12 13:54:56,7.48,9.98,2.95,4.63
1576,1,2025-01-11 23:28:31,8.12,11.5,1.23,1.33
1577,2,2025-01-12 11:49:05,6.92,10.3,2.1,0.2
1578,3,2025-01-12 09:20:31,8.14,8.64,2.99,2.6
1579,1,2025-01-12 16:42:22,7.01,5.13,2.8,1.16
1580,1,2025-01-12 07:13:53,6.84,5.91,2.44,1.52
1581,3,2025-01-12 01:08:35,7.01,5.98,1.03,1.14
1582,1,2025-01-12 03:45:03,8.22,11.28,1.03,3.58
1583,1,2025-01-12 02:23:42,8.05,9.99,2.64,0.22
1584,2,2025-01-12 17:39:42,7.31,7.28,1.81,2.5
1585,2,2025-01-12 10:51:15,8.22,11.81,1.92,0.12
1586,1,2025-01-12 14:50:05,8.31,11.94,0.87,3.18
1587,3,2025-01-12 16:36:28,7.18,11.78,2.51,4.45
1588,2,2025-01-11 22:29:39,7.22,5.89,2.3,4.88
1589,3,2025-01-11 21:36:44,8.36,7.59,0.8,4.78
1590,3,2025-01-12 12:01:03,8.14,8.22,2.19,3.44
1591,1,2025-01-12 10:07:58,8.17,6.71,1.37,0.61
1592,3,2025-01-12 05:46:05,6.83,9.83,1.93,3.36
1593,3,2025-01-12 05:48:35,7.24,7.71,1.13,0.33
1594,3,2025-01-11 22:30:26,6.99,6.02,0.66,3.89
1595,3,2025-01-12 11:40:23,8.1,8.95,1.81,0.7
1596,2,2025-01-12 04:36:58,7.83,11.94,1.84,0.91
1597,2,2025-01-12 13:08:03,8.18,10.04,1.41,4.53
1598,1,2025-01-11 18:46:42,7.56,8.75,2.4,1.19
1599,1,2025-01-12 03:09:14,8.15,5.75,0.89,2.45
1600,2,2025-01-12 12:51:08,6.93,11.99,2.55,1.12
1601,3,2025-01-12 14:08:38,7.37,10.66,2.81,4.87
1602,3,2025-01-12 01:46:57,7.77,10.42,2.68,1.72
1603,3,2025-01-12 16:27:38,6.7,11.76,1.11,4.64
1604,3,2025-01-12 12:45:53,6.57,8.41,1.59,3.98
1605,1,2025-01-12 05:07:26,7.36,8.5,1.96,0.97
1606,1,2025-01-12 01:01:42,7.83,7.04,2.76,0.38
1607,2,2025-01-11 20:58:17,6.7,6.01,2.53,4.64
1608,1,2025-01-11 21:50:23,7.14,8.58,1.76,3.99
1609,3,2025-01-12 13:14:26,7.89,8.79,2.81,2.2
1610,2,2025-01-12 05:19:04,7.81,11.25,1.82,1.28
1611,1,2025-01-12 14:42:34,7.23,5.89,1.29,3.34
1612,3,2025-01-11 18:48:24,7.1,8.49,2.86,4.17
1613,2,2025-01-12 14:16:15,7.16,6.16,1.99,1.54
1614,1,2025-01-12 01:53:11,8.09,10.99,1.8,2.38
1615,3,2025-01-12 11:56:36,8.46,10.29,1.22,0.3
1616,2,2025-01-12 16:11:29,7.14,11.35,0.64,0.15
1617,2,2025-01-12 14:49:05,6.71,11.01,2.3,1.76
1618,3,2025-01-11 22:55:57,6.54,9.6,1.1,2.69
1619,2,2025-01-12 17:04:06,8.34,10.13,1.03,2.64
1620,3,2025-01-11 18:16:41,7.0,7.8,1.61,2.09
1621,1,2025-01-12 11:04:47,8.43,7.11,2.11,0.33
1622,1,2025-01-11 18:20:06,6.58,8.27,1.16,3.9
1623,2,2025-01-12 09:24:03,7.63,5.99,1.49,1.51
1624,3,2025-01-12 00:23:24,7.56,7.78,2.69,0.32
1625,1,2025-01-12 05:46:01,8.22,7.17,1.25,4.01
1626,1,2025-01-12 00:44:35,8.0,10.81,2.64,4.26
1627,3,2025-01-11 21:32:04,7.56,7.53,2.45,0.85
1628,3,2025-01-12 09:15:34,7.78,11.01,2.88,2.24
1629,2,2025-01-12 14:15:32,8.17,6.58,2.8,1.82
1630,2,2025-01-12 07:48:15,7.24,8.76,2.48,1.77
1631,2,2025-01-12 16:22:51,6.69,7.35,1.55,3.88
1632,3,2025-01-12 07:42:58,7.31,5.1,0.89,3.47
1633,3,2025-01-11 18:44:06,8.46,9.17,0.87,4.14
1634,1,2025-01-12 16:24:21,7.82,9.73,1.01,3.44
1635,3,2025-01-12 07:46:37,8.21,10.65,1.86,3.68
1636,2,2025-01-12 09:37:46,6.72,11.44,1.58,3.91
1637,1,2025-01-12 09:22:46,7.89,10.62,2.73,2.36
1638,2,2025-01-12 12:48:22,6.94,10.5,1.69,2.68
1639,1,2025-01-12 14:02:25,7.69,8.1,1.79,3.14
1640,3,2025-01-12 06:37:12,8.12,11.26,1.71,1.69
1641,2,2025-01-12 13:29:01,7.91,10.84,1.91,1.02
1642,2,2025-01-11 21:09:09,7.59,10.9,2.63,2.17
1643,2,2025-01-12 00:31:13,6.94,6.97,0.73,3.42
1644,1,2025-01-12 10:28:40,6.82,7.94,1.11,0.11
1645,3,2025-01-11 20:03:46,7.44,7.2,0.99,1.81
1646,2,2025-01-11 23:38:01,7.15,7.58,0.74,1.26
1647,3,2025-01-11 23:31:02,8.05,8.08,1.81,2.64
1648,3,2025-01-12 02:53:52,8.5,8.94,1.42,2.66
1649,1,2025-01-11 19:04:53,7.0,9.18,0.92,4.92
1650,3,2025-01-12 16:29:26,8.1,11.48,0.87,0.15
1651,1,2025-01-12 17:47:54,8.05,9.57,1.41,4.99
1652,3,2025-01-11 18:30:09,6.59,9.28,1.61,2.42
1653,3,2025-01-12 15:33:53,7.05,5.76,2.7,1.79
1654,3,2025-01-12 14:41:49,6.68,11.54,0.65,2.23
1655,3,2025-01-12 10:53:22,7.5,9.29,2.8,4.1
1656,1,2025-01-12 09:43:29,6.53,6.52,1.07,2.64
1657,2,2025-01-12 07:01:09,8.12,11.33,1.7,2.31
1658,3,2025-01-12 14:28:35,8.11,6.21,1.49,1.97
1659,1,2025-01-12 04:25:21,6.74,11.51,0.94,1.06
1660,2,2025-01-11 20:21:44,7.46,6.65,1.23,2.52
1661,1,2025-01-11 21:53:28,7.0,9.26,2.75,2.62
1662,2,2025-01-12 12:15:11,8.17,5.03,1.52,1.62
1663,2,2025-01-12 08:05:09,6.57,9.71,2.6,3.13
1664,3,2025-01-12 15:43:45,7.56,5.67,0.98,3.6
1665,3,2025-01-11 19:42:35,8.22,8.32,2.21,1.67
1666,2,2025-01-12 05:12:09,8.49,10.87,2.52,1.38
1667,1,2025-01-12 01:04:29,6.64,11.62,1.72,1.71
1668,2,2025-01-12 11:07:57,6.83,7.87,1.63,2.6
1669,3,2025-01-12 17:51:09,7.1,7.02,1.39,1.17
1670,3,2025-01-11 19:19:18,8.42,11.07,2.04,3.99
1671,3,2025-01-12 11:08:25,8.34,10.14,2.02,2.8
1672,3,2025-01-12 17:08:45,6.72,7.27,1.72,1.1
1673,2,2025-01-11 18:02:24,7.13,5.57,0.91,2.88
1674,2,2025-01-12 15:26:19,7.81,11.93,0.77,1.21
1675,2,2025-01-12 02:21:33,8.49,7.63,0.99,2.29
1676,2,2025-01-12 12:29:17,6.72,9.05,2.76,2.46
1677,1,2025-01-12 05:29:25,8.02,11.62,1.31,3.88
1678,3,2025-01-12 13:00:02,7.82,11.87,1.91,4.94
1679,2,2025-01-12 13:04:19,6.69,10.87,2.89,3.05
1680,2,2025-01-12 06:54:32,7.19,6.66,2.43,1.55
1681,2,2025-01-11 21:46:57,8.37,8.44,1.97,1.24
1682,1,2025-01-12 17:38:37,7.78,7.39,2.73,0.48
1683,3,2025-01-12 15:25:47,6.72,10.9,2.29,4.5
1684,2,2025-01-11 19:33:03,7.14,11.18,2.16,4.65
1685,2,2025-01-11 19:16:43,6.81,5.05,1.27,1.7
1686,3,2025-01-11 18:29:30,7.51,9.18,1.36,0.17
1687,3,2025-01-12 12:47:34,7.34,9.16,1.82,1.74
1688,3,2025-01-12 02:38:04,7.11,10.01,1.34,0.71
1689,3,2025-01-12 01:44:04,7.37,5.89,1.11,3.92
1690,2,2025-01-12 04:32:49,7.12,8.82,0.97,0.63
1691,2,2025-01-11 22:27:27,7.94,5.2,1.56,4.19
1692,2,2025-01-12 11:40:15,8.28,11.67,1.45,2.03
1693,1,2025-01-11 20:28:45,8.24,5.17,2.11,4.77
1694,3,2025-01-12 07:01:13,6.76,5.39,2.79,2.54
1695,1,2025-01-12 10:16:09,7.18,8.4,0.85,1.49
1696,2,2025-01-12 14:40:39,7.64,8.26,1.57,3.46
1697,1,2025-01-11 21:15:29,7.05,6.29,0.82,3.97
1698,2,2025-01-12 04:13:12,8.19,10.43,2.08,1.78
1699,3,2025-01-12 14:58:25,7.78,6.97,1.11,3.2
1700,2,2025-01-12 17:07:32,7.5,7.52,2.68,3.04
1701,1,2025-01-11 18:57:44,6.58,8.06,2.56,3.42
1702,2,2025-01-12 14:39:22,6.87,6.12,1.97,4.61
1703,3,2025-01-12 07:50:50,6.82,5.65,1.19,2.88
1704,3,2025-01-11 21:10:01,8.11,8.65,0.72,0.54
1705,3,2025-01-12 03:49:53,6.62,9.46,0.94,1.46
1706,1,2025-01-12 04:41:23,6.8,11.37,2.04,1.26
1707,3,2025-01-11 21:05:53,8.04,10.5,0.83,4.19
1708,2,2025-01-11 21:48:51,8.05,10.21,1.96,1.61
1709,3,2025-01-12 03:44:37,8.36,7.78,2.34,4.21
1710,1,2025-01-11 21:41:49,6.77,10.17,1.41,3.64
1711,3,2025-01-11 20:29:25,7.05,5.33,2.69,3.49
1712,2,2025-01-12 02:10:07,7.56,9.21,0.66,2.38
1713,3,2025-01-12 00:27:34,8.04,8.76,1.5,0.13
1714,2,2025-01-11 19:02:15,8.0,11.85,1.19,3.8
1715,3,2025-01-12 16:15:56,7.44,10.37,2.28,2.23
1716,3,2025-01-12 04:15:11,6.69,7.26,1.3,4.29
1717,2,2025-01-12 09:55:32,7.1,9.05,2.32,4.4
1718,1,2025-01-12 08:25:18,7.81,7.25,2.98,1.26
1719,2,2025-01-12 00:36:25,7.53,8.87,1.09,0.32
1720,3,2025-01-11 21:51:29,6.67,6.12,1.85,2.32
1721,3,2025-01-11 22:59:27,7.41,11.62,2.2,4.25
1722,3,2025-01-12 07:23:27,7.93,5.78,0.93,1.8
1723,1,2025-01-11 19:49:48,6.6,9.93,2.0,1.09
1724,3,2025-01-11 22:40:02,6.97,5.22,1.82,2.17
1725,2,2025-01-12 10:45:14,8.41,9.27,2.45,0.65
1726,3,2025-01-12 15:44:37,8.15,9.65,0.63,4.02
1727,2,2025-01-12 10:46:24,7.89,9.3,1.76,4.38
1728,1,2025-01-11 23:58:28,8.38,7.18,2.64,2.14
1729,1,2025-01-12 10:50:18,8.32,5.71,2.77,0.73
1730,3,2025-01-12 12:22:05,7.14,7.77,1.48,1.52
1731,2,2025-01-12 09:21:36,7.66,5.98,1.63,2.74
1732,2,2025-01-11 18:48:11,7.26,5.44,2.13,2.4
1733,3,2025-01-12 12:33:03,8.05,6.25,2.69,2.63
1734,1,2025-01-11 20:53:49,8.32,10.09,2.66,2.5
1735,3,2025-01-12 03:43:08,8.42,7.97,2.78,4.25
1736,2,2025-01-12 08:37:52,6.6,6.14,2.44,3.71
1737,2,2025-01-12 08:28:18,7.39,5.45,1.67,4.18
1738,1,2025-01-11 19:45:07,7.16,11.43,0.61,2.08
1739,2,2025-01-12 00:21:11,8.3,10.1,0.95,3.44
1740,1,2025-01-12 15:09:46,7.49,9.17,0.7,3.63
1741,2,2025-01-12 07:42:10,7.91,7.98,2.69,4.83
1742,1,2025-01-12 09:28:00,7.29,7.64,1.19,2.57
1743,2,2025-01-11 21:21:16,7.94,7.1,2.32,3.78
1744,3,2025-01-12 16:26:58,7.29,11.95,2.75,4.58
1745,3,2025-01-12 00:05:39,6.92,5.54,2.63,1.33
1746,3,2025-01-11 21:34:45,7.51,6.05,1.0,4.19
1747,3,2025-01-12 14:31:50,7.51,7.87,2.33,4.14
1748,2,2025-01-12 15:45:23,6.72,5.35,1.14,0.37
1749,2,2025-01-12 13:04:31,6.87,5.49,1.63,3.01
1750,2,2025-01-12 12:43:07,8.37,9.28,2.66,3.97
1751,1,2025-01-11 20:23:41,7.99,11.67,1.64,3.77
1752,3,2025-01-11 20:42:33,8.3,9.81,2.07,3.79
1753,2,2025-01-12 07:41:28,7.89,9.93,2.24,3.36
1754,3,2025-01-12 16:54:01,6.8,7.67,0.78,4.96
1755,3,2025-01-12 08:02:04,7.8,9.77,0.58,1.24
1756,3,2025-01-12 11:31:49,8.06,11.63,0.91,1.41
1757,3,2025-01-12 06:36:43,6.85,6.48,2.31,4.11
1758,2,2025-01-12 15:04:04,7.19,7.89,0.9,1.38
1759,2,2025-01-11 23:47:42,7.92,11.04,2.1,1.82
1760,2,2025-01-12 06:49:00,7.47,6.71,2.16,1.82
1761,2,2025-01-11 22:13:49,8.28,7.18,3.0,2.94
1762,1,2025-01-12 03:19:29,7.93,6.21,1.51,2.36
1763,3,2025-01-12 06:12:07,6.54,7.18,1.12,2.68
1764,1,2025-01-11 21:39:41,7.15,5.97,0.81,0.99
1765,1,2025-01-12 03:29:22,6.91,6.21,0.82,4.8
1766,3,2025-01-12 16:32:36,6.8,10.15,2.89,0.84
1767,3,2025-01-11 22:32:55,7.76,7.31,2.14,0.61
1768,2,2025-01-11 18:41:01,6.66,9.47,0.72,1.71
1769,2,2025-01-11 19:02:53,8.43,8.54,1.63,0.83
1770,3,2025-01-11 21:44:38,7.51,5.79,0.71,4.87
1771,3,2025-01-12 03:15:18,8.36,10.49,2.05,2.59
1772,1,2025-01-12 11:15:33,8.35,5.74,2.54,1.4
1773,2,2025-01-12 02:12:20,6.96,7.98,1.35,1.69
1774,1,2025-01-12 04:01:37,7.83,8.82,1.61,4.85
1775,3,2025-01-11 22:28:42,7.78,11.27,1.58,2.51
1776,2,2025-01-11 21:29:16,7.25,8.81,1.23,3.7
1777,3,2025-01-11 20:50:57,8.02,11.12,2.14,3.64
1778,1,2025-01-12 13:11:21,7.4,10.55,2.87,4.66
1779,2,2025-01-12 13:03:39,7.86,7.68,2.06,0.41
1780,3,2025-01-12 04:21:52,7.31,8.03,0.75,2.03
1781,2,2025-01-12 14:45:48,7.1,9.41,0.52,0.37
1782,3,2025-01-12 10:17:54,6.72,9.13,2.77,4.27
1783,1,2025-01-12 02:51:15,7.5,7.81,1.43,3.72
1784,2,2025-01-12 12:25:29,8.35,11.41,1.42,3.51
1785,2,2025-01-12 04:14:43,7.8,6.2,1.71,4.72
1786,3,2025-01-12 00:15:43,6.67,7.21,2.26,4.7
1787,3,2025-01-12 16:46:05,7.21,8.2,1.26,2.18
1788,2,2025-01-12 01:33:06,6.63,7.04,1.89,3.33
1789,1,2025-01-12 11:22:40,7.76,8.25,1.21,4.83
1790,3,2025-01-11 22:06:07,6.96,6.92,1.51,1.16
1791,3,2025-01-12 03:37:27,8.01,8.67,2.98,3.57
1792,2,2025-01-12 15:12:31,7.88,7.85,2.96,3.91
1793,2,2025-01-12 09:43:32,8.2,6.93,2.22,3.3
1794,1,2025-01-12 09:12:24,7.33,7.3,2.16,4.94
1795,3,2025-01-12 03:54:47,8.48,11.92,1.04,1.28
1796,1,2025-01-12 13:50:44,7.84,5.63,0.67,1.83
1797,2,2025-01-11 22:11:44,6.77,9.24,2.12,4.93
1798,3,2025-01-12 13:44:36,7.93,5.01,1.87,2.25
1799,2,2025-01-11 22:15:42,7.76,11.13,2.61,2.84
1800,3,2025-01-11 23:02:37,6.69,7.06,1.76,2.67
1801,3,2025-01-11 23:50:45,7.83,5.66,1.21,4.66
1802,3,2025-01-11 17:58:26,7.75,11.73,0.72,3.88
1803,1,2025-01-12 02:03:27,6.95,7.36,0.82,0.71
1804,2,2025-01-12 03:22:26,8.48,5.8,0.72,2.53
1805,1,2025-01-12 02:16:17,7.04,5.56,1.88,2.66
1806,3,2025-01-11 20:53:11,7.92,10.43,0.86,1.76
1807,2,2025-01-11 21:20:57,6.78,7.67,1.71,2.02
1808,2,2025-01-12 08:41:43,6.77,10.98,1.51,1.62
1809,1,2025-01-12 10:57:19,7.78,6.02,2.01,2.56
1810,2,2025-01-11 17:56:45,7.54,5.98,2.41,2.23
1811,1,2025-01-12 13:59:45,6.53,7.67,1.58,2.0
1812,2,2025-01-12 12:11:00,6.96,7.08,2.81,4.89
1813,2,2025-01-12 08:29:47,7.39,6.67,1.98,3.0
1814,3,2025-01-12 10:00:55,7.06,6.9,0.65,1.43
1815,3,2025-01-11 23:50:36,8.17,5.78,0.79,4.12
1816,1,2025-01-11 18:45:57,7.36,8.05,2.5,3.15
1817,2,2025-01-11 23:15:17,8.1,6.42,1.97,2.67
1818,1,2025-01-12 06:03:08,8.09,5.24,1.14,0.56
1819,1,2025-01-12 02:05:53,7.3,9.07,1.43,4.3
1820,1,2025-01-12 10:03:23,7.47,5.39,1.78,3.32
1821,1,2025-01-12 02:52:10,8.06,6.4,1.86,0.82
1822,2,2025-01-12 16:50:26,8.33,6.21,0.62,2.08
1823,1,2025-01-12 06:32:34,6.81,7.16,1.82,4.38
1824,2,2025-01-12 14:24:46,6.51,11.95,1.87,4.44
1825,2,2025-01-12 11:00:00,7.13,6.46,2.65,3.91
1826,1,2025-01-11 23:51:21,8.43,10.71,2.71,3.0
1827,3,2025-01-11 23:17:20,7.94,11.54,2.41,2.62
1828,2,2025-01-12 17:28:48,6.88,8.5,1.28,0.74
1829,2,2025-01-12 01:03:18,7.07,9.35,2.47,3.44
1830,3,2025-01-12 03:21:26,8.49,8.91,2.64,3.6
1831,1,2025-01-12 03:20:37,6.73,10.55,2.06,4.71
1832,2,2025-01-12 17:51:31,7.67,11.6,1.15,1.72
1833,1,2025-01-11 18:59:48,7.9,7.42,2.72,3.89
1834,1,2025-01-12 00:16:34,8.32,11.51,2.15,2.32
1835,1,2025-01-12 07:53:24,7.51,10.99,1.48,3.16
1836,1,2025-01-11 23:41:44,7.65,9.91,1.51,2.82
1837,1,2025-01-11 21:21:15,7.11,6.62,2.89,1.15
1838,2,2025-01-12 17:28:26,6.51,7.23,1.42,3.45
1839,1,2025-01-12 15:37:04,6.81,10.18,1.8,1.3
1840,2,2025-01-11 23:13:45,7.85,10.57,0.76,3.57
1841,2,2025-01-12 03:25:19,7.64,6.32,1.91,2.83
1842,3,2025-01-12 11:44:53,8.03,6.03,1.38,1.65
1843,1,2025-01-12 09:24:54,8.32,7.7,2.84,1.78
1844,1,2025-01-12 08:24:56,7.07,7.36,0.85,3.89
1845,1,2025-01-12 04:50:32,6.65,5.55,2.16,4.18
1846,1,2025-01-11 21:34:21,8.36,11.5,1.13,3.47
1847,2,2025-01-12 10:05:51,6.75,6.43,2.07,0.28
1848,1,2025-01-12 06:38:22,6.86,8.92,1.87,1.06
1849,3,2025-01-12 10:08:16,7.23,5.48,1.8,4.05
1850,1,2025-01-12 09:42:59,7.89,6.23,2.18,1.69
1851,3,2025-01-11 18:22:15,7.99,5.91,2.87,3.99
1852,3,2025-01-12 02:39:08,8.31,9.71,2.92,1.25
1853,3,2025-01-11 23:04:02,6.57,6.83,2.62,0.29
1854,1,2025-01-12 08:27:36,8.25,7.64,2.32,0.82
1855,3,2025-01-12 17:23:24,7.17,7.2,0.59,0.28
1856,1,2025-01-12 17:07:45,8.06,5.95,0.7,0.56
1857,3,2025-01-11 18:28:09,8.41,11.54,0.54,3.3
1858,1,2025-01-12 05:53:39,7.85,5.85,0.92,4.8
1859,2,2025-01-12 08:32:29,7.8,5.91,1.22,3.76
1860,2,2025-01-12 00:24:53,7.58,8.73,2.34,3.0
1861,2,2025-01-12 13:10:46,7.31,8.73,1.06,2.43
1862,3,2025-01-12 14:32:47,7.27,5.05,2.79,3.59
1863,2,2025-01-12 06:09:32,7.16,9.25,1.08,3.53
1864,3,2025-01-12 14:03:55,8.14,9.97,2.03,1.7
1865,1,2025-01-11 18:10:16,7.7,9.21,0.6,0.58
1866,1,2025-01-12 01:25:52,6.57,12.0,1.71,1.33
1867,3,2025-01-12 06:10:23,7.94,9.46,2.24,2.98
1868,2,2025-01-12 05:54:57,7.03,9.08,1.08,2.77
